name	pinyin	importance
晦朔	hui4 shuo4	100
秽迹	hui4 ji4	100
秽土	hui4 tu3	100
秽言污语	hui4 yan2 wu1 yu3	100
秽语	hui4 yu3	100
喙长三尺	hui4 chang2 san1 chi3	100
惠安	hui4 an1	100
惠存	hui4 cun2	100
惠风	hui4 feng1	100
惠顾	hui4 gu4	100
惠及	hui4 ji2	100
惠民	hui4 min2	100
惠普	hui4 pu3	100
惠然之顾	hui4 ran2 zhi1 gu4	100
惠氏	hui4 shi4	100
惠心妍状	hui4 xin1 yan2 zhuang4	100
惠阳	hui4 yang2	100
惠赠	hui4 zeng4	100
惠州	hui4 zhou1	100
惠子相梁	hui4 zi3 xiang1 liang2	100
惠子知我	hui4 zi3 zhi1 wo3	100
慧聪	hui4 cong1	100
慧根	hui4 gen1	100
慧能	hui4 neng2	100
慧黠	hui4 xia2	100
慧心	hui4 xin1	100
慧心灵性	hui4 xin1 ling2 xing4	100
慧心妙舌	hui4 xin1 miao4 she2	100
慧眼	hui4 yan3	100
慧眼独具	hui4 yan3 du2 ju4	100
蕙心兰质	hui4 xin1 lan2 zhi4	100
蕙折兰摧	hui4 zhe2 lan2 cui1	100
蕙质兰心	hui4 zhi4 lan2 xin1	100
昏暗	hun1 an4	100
昏沉	hun1 chen2	100
昏倒	hun1 dao3	100
昏垫之厄	hun1 dian4 zhi1 e4	100
昏定晨省	hun1 ding4 chen2 xing3	100
昏黑	hun1 hei1	100
昏花	hun1 hua1	100
昏黄	hun1 huang2	100
昏昏暗暗	hun1 hun1 an4 an4	100
昏昏沉沉	hun1 hun1 chen2 chen2	100
昏昏欲睡	hun1 hun1 yu4 shui4	100
昏镜重明	hun1 jing4 chong2 ming2	100
昏厥	hun1 jue2	100
昏君	hun1 jun1	100
昏聩	hun1 kui4	100
昏聩胡涂	hun1 kui4 hu2 tu2	100
昏了	hun1 le5	100
昏乱	hun1 luan4	100
昏迷	hun1 mi2	100
昏迷不省	hun1 mi2 bu4 sheng3	100
昏迷不醒	hun1 mi2 bu4 xing3	100
昏然	hun1 ran2	100
昏睡	hun1 shui4	100
昏天暗地	hun1 tian1 an4 di4	100
昏天黑地	hun1 tian1 hei1 di4	100
昏头打脑	hun1 tou2 da3 nao3	100
昏头昏脑	hun1 tou2 hun1 nao3	100
昏头晕脑	hun1 tou2 yun1 nao3	100
昏头涨脑	hun1 tou2 zhang3 nao3	100
昏头转向	hun1 tou2 zhuan3 xiang4	100
昏星	hun1 xing1	100
昏眩	hun1 xuan4	100
昏庸	hun1 yong1	100
昏庸无道	hun1 yong1 wu2 dao4	100
昏晕	hun1 yun1	100
昏着	hun1 zhe5	100
荤菜	hun1 cai4	100
荤话	hun1 hua4	100
荤腥	hun1 xing1	100
荤油	hun1 you2	100
婚变	hun1 bian4	100
婚车	hun1 che1	100
婚典	hun1 dian3	100
婚房	hun1 fang2	100
婚否	hun1 fou3	100
婚后	hun1 hou4	100
婚假	hun1 jia4	100
婚嫁	hun1 jia4	100
婚检	hun1 jian3	100
婚介	hun1 jie4	100
婚戒	hun1 jie4	100
婚礼	hun1 li3	100
婚恋	hun1 lian4	100
婚龄	hun1 ling2	100
婚内	hun1 nei4	100
婚配	hun1 pei4	100
婚期	hun1 qi1	100
婚前	hun1 qian2	100
婚庆	hun1 qing4	100
婚娶	hun1 qu3	100
婚丧	hun1 sang4	100
婚丧嫁娶	hun1 sang1 jia4 qu3	100
婚纱	hun1 sha1	100
婚纱照	hun1 sha1 zhao4	100
婚事	hun1 shi4	100
婚书	hun1 shu1	100
婚俗	hun1 su2	100
婚外	hun1 wai4	100
婚外恋	hun1 wai4 lian4	100
婚外情	hun1 wai4 qing2	100
婚宴	hun1 yan4	100
婚姻	hun1 yin1	100
婚姻大事	hun1 yin1 da4 shi4	100
婚姻法	hun1 yin1 fa3	100
婚育	hun1 yu4	100
婚约	hun1 yue1	100
婚照	hun1 zhao4	100
浑蛋	hun2 dan4	100
浑沌	hun2 dun4	100
浑噩	hun2 e4	100
浑厚	hun2 hou4	100
浑话	hun2 hua4	100
浑浑噩噩	hun2 hun2 e4 e4	100
浑金璞玉	hun2 jin1 pu2 yu4	100
浑朴	hun2 pu3	100
浑球儿	hun2 qiu2 er5	100
浑然	hun2 ran2	100
浑然不觉	hun2 ran2 bu4 jue2	100
浑然不知	hun2 ran2 bu4 zhi1	100
浑然天成	hun2 ran2 tian1 cheng2	100
浑然无知	hun2 ran2 wu2 zhi1	100
浑然一体	hun2 ran2 yi1 ti3	100
浑然自成	hun2 ran2 zi4 cheng2	100
浑如	hun2 ru2	100
浑身	hun2 shen1	100
浑身发抖	hun2 shen1 fa1 dou3	100
浑身发软	hun2 shen1 fa1 ruan3	100
浑身解数	hun2 shen1 xie4 shu4	100
浑身是胆	hun2 shen1 shi4 dan3	100
浑身是口	hun2 shen1 shi4 kou3	100
浑身无力	hun2 shen1 wu2 li4	100
浑似	hun2 si4	100
浑水摸鱼	hun2 shui3 mo1 yu2	100
浑说	hun2 shuo1	100
浑天仪	hun2 tian1 yi2	100
浑象	hun2 xiang4	100
浑仪	hun2 yi2	100
浑圆	hun2 yuan2	100
浑浊	hun2 zhuo2	100
馄饨	hun2 tun2	100
魂不负体	hun2 bu4 fu4 ti3	100
魂不附体	hun2 bu4 fu4 ti3	100
魂不赴体	hun2 bu4 fu4 ti3	100
魂不守舍	hun2 bu4 shou3 she4	100
魂不守宅	hun2 bu4 shou3 zhai2	100
魂不着体	hun2 bu4 zhao2 ti3	100
魂不著体	hun2 bu4 zhu4 ti3	100
魂惭色褫	hun2 can2 se4 chi3	100
魂驰梦想	hun2 chi2 meng4 xiang3	100
魂断	hun2 duan4	100
魂发魄散	hun2 fa1 po4 san4	100
魂飞胆裂	hun2 fei1 dan3 lie4	100
魂飞胆落	hun2 fei1 dan3 luo4	100
魂飞胆破	hun2 fei1 dan3 po4	100
魂飞胆丧	hun2 fei1 dan3 sang4	100
魂飞目断	hun2 fei1 mu4 duan4	100
魂飞魄散	hun2 fei1 po4 san4	100
魂飞魄越	hun2 fei1 po4 yue4	100
魂飞神丧	hun2 fei1 shen2 sang4	100
魂飞天外	hun2 fei1 tian1 wai4	100
魂归	hun2 gui1	100
魂惊胆落	hun2 jing1 dan3 luo4	100
魂惊魄惕	hun2 jing1 po4 ti4	100
魂劳梦断	hun2 lao2 meng4 duan4	100
魂灵	hun2 ling2	100
魂梦为劳	hun2 meng4 wei4 lao2	100
魂飘神荡	hun2 piao1 shen2 dang4	100
魂魄	hun2 po4	100
魂祈梦请	hun2 qi2 meng4 qing3	100
魂牵	hun2 qian1	100
魂牵梦绕	hun2 qian1 meng4 rao4	100
魂牵梦萦	hun2 qian1 meng4 ying2	100
魂丧神夺	hun2 sang4 shen2 duo2	100
魂亡胆落	hun2 wang2 dan3 luo4	100
魂亡魄失	hun2 wang2 po4 shi1	100
魂兮归来	hun2 xi1 gui1 lai2	100
魂消魄夺	hun2 xiao1 po4 duo2	100
魂消魄散	hun2 xiao1 po4 san4	100
魂消魄丧	hun2 xiao1 po4 sang4	100
魂销肠断	hun2 xiao1 chang2 duan4	100
魂销目断	hun2 xiao1 mu4 duan4	100
诨号	hun4 hao4	100
诨名	hun4 ming2	100
混成	hun4 cheng2	100
混蛋	hun2 dan4	100
混到	hun4 dao4	100
混得	hun4 de2	100
混沌	hun4 dun4	100
混沌不分	hun4 dun4 bu4 fen1	100
混沌初开	hun4 dun4 chu1 kai1	100
混沌芒昧	hun4 dun4 mang2 mei4	100
混沌未凿	hun4 dun4 wei4 zao2	100
混饭	hun4 fan4	100
混纺	hun4 fang3	100
混合	hun4 he2	100
混合面儿	hun4 he2 mian4 er5	100
混合物	hun4 he2 wu4	100
混合泳	hun4 he2 yong3	100
混迹	hun4 ji4	100
混交林	hun4 jiao1 lin2	100
混进	hun4 jin4	100
混乱	hun4 luan4	100
混凝土	hun4 ning2 tu3	100
混排	hun4 pai2	100
混拼	hun4 pin1	100
混球	hun2 qiu2	100
混入	hun4 ru4	100
混色	hun4 se4	100
混事	hun4 shi4	100
混熟	hun4 shu2	100
混双	hun4 shuang1	100
混说白道	hun4 shuo1 bai2 dao4	100
混俗和光	hun4 su2 he2 guang1	100
混同	hun4 tong2	100
混为一谈	hun4 wei2 yi1 tan2	100
混响	hun4 xiang3	100
混淆	hun4 xiao2	100
混淆黑白	hun4 xiao2 hei1 bai2	100
混淆视听	hun4 xiao2 shi4 ting1	100
混淆是非	hun4 xiao2 shi4 fei1	100
混血	hun4 xue4	100
混血儿	hun4 xue4 er2	100
混一	hun4 yi1	100
混音	hun4 yin1	100
混用	hun4 yong4	100
混元	hun4 yuan2	100
混杂	hun4 za2	100
混战	hun4 zhan4	100
混帐	hun4 zhang4	100
混账	hun4 zhang4	100
混着	hun4 zhe5	100
混浊	hun2 zhuo2	100
混作一谈	hun4 zuo4 yi1 tan2	100
耠子	huo1 zi3	100
豁出	huo1 chu1	100
豁出去	huo1 chu1 qu4	100
豁达	huo4 da2	100
豁达大度	huo4 da2 da4 du4	100
豁达先生	huo4 da2 xian1 sheng1	100
豁口	huo1 kou3	100
豁口截舌	huo1 kou3 jie2 she2	100
豁亮	huo4 liang4	100
豁免	huo4 mian3	100
豁然	huo4 ran2	100
豁然大悟	huo4 ran2 da4 wu4	100
豁然贯通	huo4 ran2 guan4 tong1	100
豁然开朗	huo4 ran2 kai1 lang3	100
豁然雾解	huo4 ran2 wu4 jie3	100
豁人耳目	huo1 ren2 er3 mu4	100
豁子	huo1 zi5	100
豁嘴	huo1 zui3	100
活版	huo2 ban3	100
活宝	huo2 bao3	100
活报剧	huo2 bao4 ju4	100
活蹦乱跳	huo2 beng4 luan4 tiao4	100
活便	huo2 bian4	100
活出	huo2 chu1	100
活到	huo2 dao4	100
活得	huo2 de2	100
活地图	huo2 di4 tu2	100
活地狱	huo2 di4 yu4	100
活动	huo2 dong4	100
活动家	huo2 dong4 jia1	100
活动中心	huo2 dong4 zhong1 xin1	100
活儿	huo2 er5	100
活法	huo2 fa3	100
活泛	huo2 fan4	100
活佛	huo2 fo2	100
活该	huo2 gai1	100
活过	huo2 guo4	100
活化	huo2 hua4	100
活化剂	huo2 hua4 ji4	100
活化石	huo2 hua4 shi2	100
活活	huo2 huo2	100
活火山	huo2 huo3 shan1	100
活计	huo2 ji4	100
活检	huo2 jian3	100
活见鬼	huo2 jian4 gui3	100
活结	huo2 jie2	100
活劳动	huo2 lao2 dong4	100
活了	huo2 le5	100
活力	huo2 li4	100
活灵活现	huo2 ling2 huo2 xian4	100
活龙活现	huo2 long2 huo2 xian4	100
活龙鲜健	huo2 long2 xian1 jian4	100
活路	huo2 lu4	100
活络	huo2 luo4	100
活埋	huo2 mai2	100
活门	huo2 men2	100
活命	huo2 ming4	100
活泼	huo2 po1	100
活泼开朗	huo2 po1 kai1 lang3	100
活泼可爱	huo2 po1 ke3 ai4	100
活菩萨	huo2 pu2 sa4	100
活期	huo2 qi1	100
活棋	huo2 qi2	100
活气	huo2 qi4	100
活契	huo2 qi4	100
活钱	huo2 qian2	100
活人	huo2 ren2	100
活人手段	huo2 ren2 shou3 duan4	100
活塞	huo2 sai1	100
活色生香	huo2 se4 sheng1 xiang1	100
活生生	huo2 sheng1 sheng1	100
活食	huo2 shi2	100
活受罪	huo2 shou4 zui4	100
活体	huo2 ti3	100
活天冤枉	huo2 tian1 yuan1 wang3	100
活脱儿	huo2 tuo1 er2	100
活物	huo2 wu4	100
活下去	huo2 xia4 qu4	100
活现	huo2 xian4	100
活像	huo2 xiang4	100
活校	huo2 xiao4	100
活性	huo2 xing4	100
活性炭	huo2 xing4 tan4	100
活学活用	huo2 xue2 huo2 yong4	100
活血	huo2 xue4	100
活眼活现	huo2 yan3 huo2 xian4	100
活眼现报	huo2 yan3 xian4 bao4	100
活要见人	huo2 yao4 jian4 ren2	100
活页	huo2 ye4	100
活页纸	huo2 ye4 zhi3	100
活用	huo2 yong4	100
活跃	huo2 yue4	100
活在	huo2 zai4	100
活着	huo2 zhe5	100
活捉	huo2 zhuo1	100
活捉生擒	huo2 zhuo1 sheng1 qin2	100
活字版	huo2 zi4 ban3	100
活字典	huo2 zi4 dian3	100
活字印刷	huo2 zi4 yin4 shua1	100
活罪	huo2 zui4	100
火把	huo3 ba3	100
火把节	huo3 ba3 jie2	100
火伴	huo3 ban4	100
火暴	huo3 bao4	100
火爆	huo3 bao4	100
火并	huo3 bing4	100
火柴	huo3 chai2	100
火场	huo3 chang3	100
火车	huo3 che1	100
火车票	huo3 che1 piao4	100
火车头	huo3 che1 tou2	100
火车站	huo3 che1 zhan4	100
火铳	huo3 chong4	100
火大	huo3 da4	100
火大伤身	huo3 da4 shang1 shen1	100
火电	huo3 dian4	100
火电厂	huo3 dian4 chang3	100
火电站	huo3 dian4 zhan4	100
火堆	huo3 dui1	100
火房	huo3 fang2	100
火凤燎原	huo3 feng4 liao2 yuan2	100
火夫	huo3 fu1	100
火耕水耨	huo3 geng1 shui3 nou4	100
火工品	huo3 gong1 pin3	100
火攻	huo3 gong1	100
火罐	huo3 guan4	100
火光	huo3 guang1	100
火光冲天	huo3 guang1 chong1 tian1	100
火光烛天	huo3 guang1 zhu2 tian1	100
火锅	huo3 guo1	100
火海	huo3 hai3	100
火海刀山	huo3 hai3 dao1 shan1	100
火红	huo3 hong2	100
火候	huo3 hou4	100
火候不到	huo3 hou4 bu4 dao4	100
火狐	huo3 hu2	100
火花	huo3 hua1	100
火花塞	huo3 hua1 sai1	100
火化	huo3 hua4	100
火鸡	huo3 ji1	100
火急	huo3 ji2	100
火急火燎	huo3 ji2 huo3 liao3	100
火剪	huo3 jian3	100
火碱	huo3 jian3	100
火箭	huo3 jian4	100
火箭弹	huo3 jian4 dan4	100
火箭发动机	huo3 jian4 fa1 dong4 ji1	100
火箭炮	huo3 jian4 pao4	100
火箭筒	huo3 jian4 tong3	100
火尽灰冷	huo3 jin4 hui1 leng3	100
火警	huo3 jing3	100
火酒	huo3 jiu3	100
火居道士	huo3 ju1 dao4 shi4	100
火具	huo3 ju4	100
火炬	huo3 ju4	100
火炕	huo3 kang4	100
火坑	huo3 keng1	100
火辣	huo3 la4	100
火辣辣	huo3 la4 la4	100
火了	huo3 le5	100
火里火发	huo3 li3 huo3 fa1	100
火力	huo3 li4	100
火力点	huo3 li4 dian3	100
火力发电	huo3 li4 fa1 dian4	100
火力发电厂	huo3 li4 fa1 dian4 chang3	100
火力圈	huo3 li4 quan1	100
火力网	huo3 li4 wang3	100
火镰	huo3 lian2	100
火亮	huo3 liang4	100
火列星屯	huo3 lie4 xing1 tun2	100
火烈鸟	huo3 lie4 niao3	100
火龙	huo3 long2	100
火龙黼黻	huo3 long2 fu3 fu2	100
火笼	huo3 long2	100
火炉	huo3 lu2	100
火轮	huo3 lun2	100
火轮船	huo3 lun2 chuan2	100
火冒三尺	huo3 mao4 san1 chi3	100
火冒三丈	huo3 mao4 san1 zhang4	100
火媒	huo3 mei2	100
火苗	huo3 miao2	100
火魔	huo3 mo2	100
火鸟	huo3 niao3	100
火耨刀耕	huo3 nou4 dao1 geng1	100
火炮	huo3 pao4	100
火盆	huo3 pen2	100
火拼	huo3 pin1	100
火妻灰子	huo3 qi1 hui1 zi5	100
火漆	huo3 qi1	100
火气	huo3 qi4	100
火器	huo3 qi4	100
火钳	huo3 qian2	100
火枪	huo3 qiang1	100
火墙	huo3 qiang2	100
火情	huo3 qing2	100
火球	huo3 qiu2	100
火圈	huo3 quan1	100
火热	huo3 re4	100
火热水深	huo3 re4 shui3 shen1	100
火绒	huo3 rong2	100
火伞高张	huo3 san3 gao1 zhang1	100
火色	huo3 se4	100
火山	huo3 shan1	100
火山地震	huo3 shan1 di4 zhen4	100
火山汤海	huo3 shan1 tang1 hai3	100
火伤	huo3 shang1	100
火上	huo3 shang4	100
火上加油	huo3 shang4 jia1 you2	100
火上浇油	huo3 shang4 jiao1 you2	100
火上弄冰	huo3 shang4 nong4 bing1	100
火上弄雪	huo3 shang4 nong4 xue3	100
火烧	huo3 shao1	100
火烧火燎	huo3 shao1 huo3 liao3	100
火烧眉毛	huo3 shao1 mei2 mao5	100
火烧云	huo3 shao1 yun2	100
火舌	huo3 she2	100
火神	huo3 shen2	100
火绳	huo3 sheng2	100
火石	huo3 shi2	100
火势	huo3 shi4	100
火树琪花	huo3 shu4 qi2 hua1	100
火树银花	huo3 shu4 yin2 hua1	100
火速	huo3 su4	100
火炭	huo3 tan4	100
火塘	huo3 tang2	100
火烫	huo3 tang4	100
火头军	huo3 tou2 jun1	100
火头上	huo3 tou2 shang4	100
火腿	huo3 tui3	100
火腿肠	huo3 tui3 chang2	100
火网	huo3 wang3	100
火舞耀扬	huo3 wu3 yao4 yang2	100
火舞耀杨	huo3 wu3 yao4 yang2	100
火系	huo3 xi4	100
火险	huo3 xian3	100
火线	huo3 xian4	100
火星	huo3 xing1	100
火性发作	huo3 xing4 fa1 zuo4	100
火眼	huo3 yan3	100
火眼金睛	huo3 yan3 jin1 jing1	100
火焰	huo3 yan4	100
火焰喷射器	huo3 yan4 pen1 she4 qi4	100
火药	huo3 yao4	100
火药味	huo3 yao4 wei4	100
火印	huo3 yin4	100
火影	huo3 ying3	100
火灾	huo3 zai1	100
火葬	huo3 zang4	100
火宅	huo3 zhai2	100
火针	huo3 zhen1	100
火纸	huo3 zhi3	100
火中	huo3 zhong1	100
火中生莲	huo3 zhong1 sheng1 lian2	100
火种	huo3 zhong3	100
火烛	huo3 zhu2	100
火烛小心	huo3 zhu2 xiao3 xin1	100
火烛银花	huo3 zhu2 yin2 hua1	100
火主	huo3 zhu3	100
火柱	huo3 zhu4	100
伙伴	huo3 ban4	100
伙房	huo3 fang2	100
伙夫	huo3 fu1	100
伙耕	huo3 geng1	100
伙计	huo3 ji4	100
伙食	huo3 shi2	100
伙食费	huo3 shi2 fei4	100
伙同	huo3 tong2	100
伙种	huo3 zhong3	100
伙子	huo3 zi5	100
或不	huo4 bu4	100
或称	huo4 cheng1	100
或大或小	huo4 da4 huo4 xiao3	100
或多	huo4 duo1	100
或多或少	huo4 duo1 huo4 shao3	100
或将	huo4 jiang1	100
或明或暗	huo4 ming2 huo4 an4	100
或其	huo4 qi2	100
或缺	huo4 que1	100
或然率	huo4 ran2 lv4	100
或少	huo4 shao3	100
或深或浅	huo4 shen1 huo4 qian3	100
或是	huo4 shi4	100
或为	huo4 wei2	100
或许	huo4 xu3	100
或以	huo4 yi3	100
或用	huo4 yong4	100
或由	huo4 you2	100
或与	huo4 yu3	100
或远或近	huo4 yuan3 huo4 jin4	100
或则	huo4 ze2	100
或长或短	huo4 chang2 huo4 duan3	100
或者	huo4 zhe3	100
或者说	huo4 zhe3 shuo1	100
货比三家	huo4 bi3 san1 jia1	100
货币	huo4 bi4	100
货币政策	huo4 bi4 zheng4 ce4	100
货币制度	huo4 bi4 zhi4 du4	100
货仓	huo4 cang1	100
货舱	huo4 cang1	100
货场	huo4 chang3	100
货畅其流	huo4 chang4 qi2 liu2	100
货车	huo4 che1	100
货船	huo4 chuan2	100
货单	huo4 dan1	100
货到	huo4 dao4	100
货到付款	huo4 dao4 fu4 kuan3	100
货而不售	huo4 er2 bu4 shou4	100
货柜	huo4 gui4	100
货号	huo4 hao4	100
货贿公行	huo4 hui4 gong1 xing2	100
货机	huo4 ji1	100
货架	huo4 jia4	100
货架子	huo4 jia4 zi3	100
货款	huo4 kuan3	100
货郎	huo4 lang2	100
货郎鼓	huo4 lang2 gu3	100
货赂并行	huo4 lu4 bing4 xing2	100
货赂大行	huo4 lu4 da4 xing2	100
货轮	huo4 lun2	100
货票	huo4 piao4	100
货品	huo4 pin3	100
货色	huo4 se4	100
货声	huo4 sheng1	100
货损	huo4 sun3	100
货摊	huo4 tan1	100
货梯	huo4 ti1	100
货位	huo4 wei4	100
货物	huo4 wu4	100
货箱	huo4 xiang1	100
货样	huo4 yang4	100
货源	huo4 yuan2	100
货源充足	huo4 yuan2 chong1 zu2	100
货运	huo4 yun4	100
货栈	huo4 zhan4	100
货真价实	huo4 zhen1 jia4 shi2	100
货殖	huo4 zhi2	100
货主	huo4 zhu3	100
获保首领	huo4 bao3 shou3 ling3	100
获得	huo4 de2	100
获得性免疫	huo4 de2 xing4 mian3 yi4	100
获得者	huo4 de2 zhe3	100
获奖	huo4 jiang3	100
获奖者	huo4 jiang3 zhe3	100
获奖作品	huo4 jiang3 zuo4 pin3	100
获救	huo4 jiu4	100
获利	huo4 li4	100
获陇望蜀	huo4 long3 wang4 shu3	100
获批	huo4 pi1	100
获取	huo4 qu3	100
获胜	huo4 sheng4	100
获胜者	huo4 sheng4 zhe3	100
获释	huo4 shi4	100
获兔烹狗	huo4 tu4 peng1 gou3	100
获悉	huo4 xi1	100
获许	huo4 xu3	100
获选	huo4 xuan3	100
获益	huo4 yi4	100
获益不浅	huo4 yi4 bu4 qian3	100
获益匪浅	huo4 yi4 fei3 qian3	100
获益良多	huo4 yi4 liang2 duo1	100
获赠	huo4 zeng4	100
获知	huo4 zhi1	100
获致	huo4 zhi4	100
获准	huo4 zhun3	100
获罪	huo4 zui4	100
获罪于天	huo4 zui4 yu2 tian1	100
祸必重来	huo4 bi4 chong2 lai2	100
祸不单行	huo4 bu4 dan1 xing2	100
祸不妄至	huo4 bu4 wang4 zhi4	100
祸从口出	huo4 cong2 kou3 chu1	100
祸从口生	huo4 cong2 kou3 sheng1	100
祸从天降	huo4 cong2 tian1 jiang4	100
祸端	huo4 duan1	100
祸发齿牙	huo4 fa1 chi3 ya2	100
祸发萧墙	huo4 fa1 xiao1 qiang2	100
祸福淳淳	huo4 fu2 chun2 chun2	100
祸福靡常	huo4 fu2 mi2 chang2	100
祸福同门	huo4 fu2 tong2 men2	100
祸福无常	huo4 fu2 wu2 chang2	100
祸福无门	huo4 fu2 wu2 men2	100
祸福相生	huo4 fu2 xiang4 sheng1	100
祸福相随	huo4 fu2 xiang1 sui2	100
祸福之门	huo4 fu2 zhi1 men2	100
祸根	huo4 gen1	100
祸国殃民	huo4 guo2 yang1 min2	100
祸害	huo4 hai4	100
祸患	huo4 huan4	100
祸机不测	huo4 ji1 bu4 ce4	100
祸积忽微	huo4 ji1 hu1 wei1	100
祸结兵连	huo4 jie2 bing1 lian2	100
祸结衅深	huo4 jie2 xin4 shen1	100
祸绝福连	huo4 jue2 fu2 lian2	100
祸乱	huo4 luan4	100
祸乱相踵	huo4 luan4 xiang1 zhong3	100
祸迫眉睫	huo4 po4 mei2 jie2	100
祸起细微	huo4 qi3 xi4 wei1	100
祸起萧墙	huo4 qi3 xiao1 qiang2	100
祸起隐微	huo4 qi3 yin3 wei1	100
祸稔恶盈	huo4 ren3 e4 ying2	100
祸稔萧墙	huo4 ren3 xiao1 qiang2	100
祸生不测	huo4 sheng1 bu4 ce4	100
祸生萧墙	huo4 sheng1 xiao1 qiang2	100
祸生于忽	huo4 sheng1 yu2 hu1	100
祸生肘腋	huo4 sheng1 zhou3 ye4	100
祸事	huo4 shi4	100
祸首罪魁	huo4 shou3 zui4 kui2	100
祸水	huo4 shui3	100
祸祟	huo4 sui4	100
祸胎	huo4 tai1	100
祸心	huo4 xin1	100
祸兴萧墙	huo4 xing1 xiao1 qiang2	100
祸延四海	huo4 yan2 si4 hai3	100
祸殃	huo4 yang1	100
祸溢于世	huo4 yi4 yu2 shi4	100
祸因恶积	huo4 yin1 e4 ji1	100
祸与福邻	huo4 yu3 fu2 lin2	100
祸在旦夕	huo4 zai4 dan4 xi1	100
祸枣灾梨	huo4 zao3 zai1 li2	100
祸中有福	huo4 zhong1 you3 fu2	100
祸重乎地	huo4 zhong4 hu1 di4	100
惑乱	huo4 luan4	100
惑世盗名	huo4 shi4 dao4 ming2	100
惑世诬民	huo4 shi4 wu1 min2	100
惑众	huo4 zhong4	100
霍地	huo4 di4	100
霍尔	huo4 er3	100
霍霍	huo4 huo4	100
霍金	huo4 jin1	100
霍乱	huo4 luan4	100
霍去病	huo4 qu4 bing4	100
霍然	huo4 ran2	100
霍然而愈	huo4 ran2 er2 yu4	100
霍闪	huo4 shan3	100
霍营	huo4 ying2	100
藿香	huo4 xiang1	100
蠖屈求伸	huo4 qu1 qiu2 shen1	100
讥嘲	ji1 chao2	100
讥讽	ji1 feng3	100
讥诮	ji1 qiao4	100
讥笑	ji1 xiao4	100
击败	ji1 bai4	100
击毙	ji1 bi4	100
击搏挽裂	ji1 bo2 wan3 lie4	100
击沉	ji1 chen2	100
击穿	ji1 chuan1	100
击打	ji1 da3	100
击倒	ji1 dao3	100
击电奔星	ji1 dian4 ben1 xing1	100
击发	ji1 fa1	100
击毂摩肩	ji1 gu3 mo2 jian1	100
击鼓	ji1 gu3	100
击鼓传花	ji1 gu3 chuan2 hua1	100
击鼓鸣金	ji1 gu3 ming2 jin1	100
击毁	ji1 hui3	100
击楫中流	ji1 ji2 zhong1 liu2	100
击剑	ji1 jian4	100
击键	ji1 jian4	100
击节称赏	ji1 jie2 cheng1 shang3	100
击节叹赏	ji1 jie2 tan4 shang3	100
击节赞赏	ji1 jie2 zan4 shang3	100
击垮	ji1 kua3	100
击溃	ji1 kui4	100
击落	ji1 luo4	100
击排冒没	ji1 pai2 mao4 mo4	100
击破	ji1 po4	100
击其惰归	ji1 qi2 duo4 gui1	100
击球	ji1 qiu2	100
击壤而歌	ji1 rang3 er2 ge1	100
击杀	ji1 sha1	100
击赏	ji1 shang3	100
击水	ji1 shui3	100
击碎	ji1 sui4	100
击碎唾壶	ji1 sui4 tuo4 hu2	100
击退	ji1 tui4	100
击玉敲金	ji1 yu4 qiao1 jin1	100
击掌	ji1 zhang3	100
击中	ji1 zhong4	100
击中要害	ji1 zhong4 yao4 hai4	100
叽咕	ji1 gu1	100
叽叽喳喳	ji1 ji1 zha1 zha1	100
叽里咕噜	ji1 li5 gu1 lu1	100
饥饱劳役	ji1 bao3 lao2 yi4	100
饥不暇食	ji1 bu4 xia2 shi2	100
饥不择食	ji1 bu4 ze2 shi2	100
饥餐渴饮	ji1 can1 ke3 yin3	100
饥肠	ji1 chang2	100
饥肠雷鸣	ji1 chang2 lei2 ming2	100
饥肠辘辘	ji1 chang2 lu4 lu4	100
饥饿	ji1 e4	100
饥而忘食	ji1 er2 wang4 shi2	100
饥寒	ji1 han2	100
饥寒交凑	ji1 han2 jiao1 cou4	100
饥寒交迫	ji1 han2 jiao1 po4	100
饥荒	ji1 huang5	100
饥火中烧	ji1 huo3 zhong1 shao1	100
饥馑	ji1 jin3	100
饥渴	ji1 ke3	100
饥渴交攻	ji1 ke3 jiao1 gong1	100
饥来吃饭	ji1 lai2 chi1 fan4	100
饥民	ji1 min2	100
饥驱叩门	ji1 qu1 kou4 men2	100
饥色	ji1 se4	100
饥鹰饿虎	ji1 ying1 e4 hu3	100
饥者易食	ji1 zhe3 yi4 shi2	100
机不可失	ji1 bu4 ke3 shi1	100
机不旋踵	ji1 bu4 xuan2 zhong3	100
机舱	ji1 cang1	100
机场	ji1 chang3	100
机车	ji1 che1	100
机床	ji1 chuang2	100
机电	ji1 dian4	100
机顶盒	ji1 ding3 he2	100
机动	ji1 dong4	100
机动车	ji1 dong4 che1	100
机动车辆	ji1 dong4 che1 liang4	100
机动性	ji1 dong4 xing4	100
机帆船	ji1 fan1 chuan2	100
机房	ji1 fang2	100
机锋	ji1 feng1	100
机耕	ji1 geng1	100
机构	ji1 gou4	100
机关	ji1 guan1	100
机关报	ji1 guan1 bao4	100
机关党委	ji1 guan1 dang3 wei3	100
机关干部	ji1 guan1 gan4 bu4	100
机关枪	ji1 guan1 qiang1	100
机关算尽	ji1 guan1 suan4 jin4	100
机关团体	ji1 guan1 tuan2 ti3	100
机关用尽	ji1 guan1 yong4 jin4	100
机毁人亡	ji1 hui3 ren2 wang2	100
机会	ji1 hui4	100
